GeneSym	uniConSig	Target.List	opt.cut
IL4	0.532565347818843	0	0.491148262456006
TOB2	0.532488301281566	0	0.491148262456006
TTPA	0.532464263434461	0	0.491148262456006
FGF11	0.532372660916645	0	0.491148262456006
SHROOM3	0.532339000368434	0	0.491148262456006
C14orf166	0.532319029383817	0	0.491148262456006
GAS1	0.532316739522654	0	0.491148262456006
KCTD11	0.532285517517823	0	0.491148262456006
PAFAH1B1	0.532259391137291	0	0.491148262456006
FOXJ2	0.532232690312338	0	0.491148262456006
MAP1B	0.53221563394256	0	0.491148262456006
UNC13D	0.532197289097594	0	0.491148262456006
AIMP1	0.532193473536956	0	0.491148262456006
HOXB7	0.532099802452701	0	0.491148262456006
KRT75	0.532097723861517	0	0.491148262456006
FBXW4	0.532038224034334	0	0.491148262456006
COP1	0.532005877252076	0	0.491148262456006
PSMB4	0.531946389267314	0	0.491148262456006
RANGAP1	0.531944777721943	0	0.491148262456006
CSH2	0.531938685428598	0	0.491148262456006
TWIST2	0.531935601831557	0	0.491148262456006
DMRTC1B	0.531896368599731	0	0.491148262456006
PIK3C3	0.531680698248194	0	0.491148262456006
NDUFB2	0.53163508320892	0	0.491148262456006
H2AFZ	0.531584661179356	0	0.491148262456006
GLMN	0.531576170844534	0	0.491148262456006
QPCTL	0.531431753137744	0	0.491148262456006
CRBN	0.531424371088008	0	0.491148262456006
UNG	0.531413518137084	0	0.491148262456006
RIPK4	0.53139207091677	0	0.491148262456006
AMBRA1	0.531347775148349	0	0.491148262456006
PPP1R15B	0.531342951575519	0	0.491148262456006
BSX	0.531308281224217	0	0.491148262456006
EIF4H	0.531291964418335	0	0.491148262456006
CDK5RAP1	0.531236605980755	0	0.491148262456006
TRA2A	0.531210759899133	0	0.491148262456006
SMAP1	0.531189675152993	0	0.491148262456006
TRAF4	0.531146536542566	0	0.491148262456006
XPO1	0.531134111257077	1	0.491148262456006
CRIM1	0.531112292655075	0	0.491148262456006
TARBP2	0.531098084041686	0	0.491148262456006
FHL1	0.531028122966171	0	0.491148262456006
PARK7	0.531002503234981	0	0.491148262456006
BAI3	0.530880565403064	0	0.491148262456006
RAPH1	0.530875546346484	0	0.491148262456006
ATG5	0.53081956105837	0	0.491148262456006
ACTN1	0.530804601655103	0	0.491148262456006
ZBTB11	0.530791398450648	0	0.491148262456006
CAP1	0.530635399736834	0	0.491148262456006
SAV1	0.530596038804371	0	0.491148262456006
B2M	0.530532779714188	1	0.491148262456006
GJB5	0.530519305846103	0	0.491148262456006
FAF1	0.5305023236045	0	0.491148262456006
PTPRM	0.530501597912567	0	0.491148262456006
ZNF219	0.530424099476095	0	0.491148262456006
GSN	0.530405160178959	0	0.491148262456006
MARK2	0.530368685634662	0	0.491148262456006
ULK3	0.530363920697223	0	0.491148262456006
SHOC2	0.53036259886899	0	0.491148262456006
CCNI	0.530287580705998	0	0.491148262456006
DEPTOR	0.53026542101172	0	0.491148262456006
PAK1IP1	0.530228655743595	0	0.491148262456006
LIN28A	0.530211506914044	0	0.491148262456006
HIST1H1A	0.53016142250653	0	0.491148262456006
RFC4	0.530155629111459	0	0.491148262456006
ERLIN2	0.530135446414274	0	0.491148262456006
CD82	0.530111202898857	0	0.491148262456006
FBXW2	0.530081415072907	0	0.491148262456006
LMO2	0.530059767337844	1	0.491148262456006
GTSE1	0.530045361784609	0	0.491148262456006
DDX58	0.530035508142682	0	0.491148262456006
CEP350	0.529932815683137	0	0.491148262456006
STK39	0.529900236801653	0	0.491148262456006
DLGAP1	0.52983568346795	0	0.491148262456006
SRSF4	0.529835646813659	0	0.491148262456006
DAG1	0.529799526496248	0	0.491148262456006
NELF	0.529768017756295	0	0.491148262456006
TAF5L	0.529731071684307	0	0.491148262456006
POLR2E	0.529695957500716	0	0.491148262456006
SERTAD1	0.529689498834503	0	0.491148262456006
HSPH1	0.529683834277333	0	0.491148262456006
DDX4	0.529629450134617	0	0.491148262456006
TICAM1	0.529580538292964	0	0.491148262456006
TRAP1	0.529576603972556	0	0.491148262456006
B4GALT1	0.529558571661539	0	0.491148262456006
BMP6	0.529548200894758	0	0.491148262456006
NOTCH3	0.529542711771636	0	0.491148262456006
HOXD4	0.52950717512206	0	0.491148262456006
EEF1A2	0.52944869182464	0	0.491148262456006
DUSP15	0.529446539645221	0	0.491148262456006
HMGN2	0.529419826136776	0	0.491148262456006
TNRC6B	0.529381857082038	0	0.491148262456006
DIAPH1	0.529316727131642	0	0.491148262456006
DTX3L	0.529267699368554	0	0.491148262456006
GPR4	0.529202809834513	0	0.491148262456006
IFRD1	0.529193379611022	0	0.491148262456006
HAVCR2	0.529153322263263	0	0.491148262456006
CHERP	0.529091108225856	0	0.491148262456006
TBC1D5	0.529076856543279	0	0.491148262456006
SLC6A4	0.52905724619858	0	0.491148262456006
SIRPA	0.529037916510841	1	0.491148262456006
IGLL5	0.528994615017081	0	0.491148262456006
MADCAM1	0.528984235297626	0	0.491148262456006
STYX	0.528847327281159	0	0.491148262456006
NEK2	0.528787679848427	0	0.491148262456006
TNF	0.528782895265581	0	0.491148262456006
PPP6R3	0.528760126612444	0	0.491148262456006
MST4	0.528722442880188	0	0.491148262456006
UBE2K	0.52862392129561	0	0.491148262456006
VIM	0.528594831890601	0	0.491148262456006
SLU7	0.528564514041133	0	0.491148262456006
NOLC1	0.52856114125941	0	0.491148262456006
LYL1	0.528461356747112	1	0.491148262456006
PCM1	0.528435151473942	1	0.491148262456006
AJUBA	0.528390486990984	0	0.491148262456006
GCN1L1	0.52828942490081	0	0.491148262456006
STPG4	0.528282130405308	0	0.491148262456006
BBC3	0.528253765316038	0	0.491148262456006
MYO1E	0.528252088984201	0	0.491148262456006
TP53BP2	0.52822545689128	0	0.491148262456006
CYTH3	0.528217119606141	0	0.491148262456006
CYTL1	0.528201334396143	0	0.491148262456006
HSP90B1	0.52813742694635	0	0.491148262456006
PPIE	0.528108336334036	0	0.491148262456006
MC1R	0.528103087921458	0	0.491148262456006
GSE1	0.528103056248186	0	0.491148262456006
SCIN	0.528088860305293	0	0.491148262456006
INSL3	0.527998590220855	0	0.491148262456006
CDKN2AIP	0.527982255141056	0	0.491148262456006
FNTA	0.527919180691721	0	0.491148262456006
TEP1	0.527914735102525	0	0.491148262456006
F2R	0.527815954706226	0	0.491148262456006
EIF3M	0.527774401173342	0	0.491148262456006
IL31RA	0.527726230975856	0	0.491148262456006
MMP14	0.527710955321673	0	0.491148262456006
DCAF7	0.52769599579208	0	0.491148262456006
CCNF	0.527671373363903	0	0.491148262456006
SH2D3A	0.527669539593959	0	0.491148262456006
PI4KB	0.527664671686114	0	0.491148262456006
ARAP1	0.527602559226793	0	0.491148262456006
PMAIP1	0.527461836369015	0	0.491148262456006
FHL2	0.527409168867138	0	0.491148262456006
FASN	0.527387793973901	0	0.491148262456006
FAAP24	0.527385055630923	0	0.491148262456006
FBXO3	0.527305142492303	0	0.491148262456006
C1D	0.527301819960068	0	0.491148262456006
USF2	0.527286965644419	0	0.491148262456006
PLK4	0.527261553191219	0	0.491148262456006
ACTC1	0.527229520988708	0	0.491148262456006
CHMP1B	0.527206441196832	0	0.491148262456006
HIST1H2BB	0.527082490418866	0	0.491148262456006
PPP4R1	0.526989701491572	0	0.491148262456006
CALM3	0.526929060933488	0	0.491148262456006
BMP2K	0.526869226618767	0	0.491148262456006
LRIG1	0.526837718858784	0	0.491148262456006
ARID3B	0.526801819504639	0	0.491148262456006
CD34	0.526670532080501	0	0.491148262456006
STK32C	0.526656854395132	0	0.491148262456006
INO80C	0.526634027336977	0	0.491148262456006
ANIB1	0.526633095727861	0	0.491148262456006
CSRP1	0.526617688173031	0	0.491148262456006
N4BP2	0.526611772449864	1	0.491148262456006
SPG11	0.526584156047751	0	0.491148262456006
RAPGEF6	0.526568075190649	0	0.491148262456006
RAB10	0.526548436079243	0	0.491148262456006
PKIA	0.526519333872725	0	0.491148262456006
CDC34	0.526509320916056	0	0.491148262456006
GTF2H5	0.52647608502454	0	0.491148262456006
GSC2	0.526467914953595	0	0.491148262456006
KRT16	0.526465679753831	0	0.491148262456006
SSBP2	0.52645500108219	0	0.491148262456006
KCNAB1	0.526395628480172	0	0.491148262456006
MARCKS	0.526323077519825	0	0.491148262456006
SH2D2A	0.526314219526143	0	0.491148262456006
TRIM21	0.526305825149212	0	0.491148262456006
GRIPAP1	0.526204515044355	0	0.491148262456006
TAF3	0.526131073776296	0	0.491148262456006
FLRT1	0.526119368862159	0	0.491148262456006
C1orf177	0.526107916496417	0	0.491148262456006
KRT79	0.526019921257639	0	0.491148262456006
CAB39L	0.525987826826302	0	0.491148262456006
TAF5	0.525975163093104	0	0.491148262456006
SLX1A	0.525944054661698	0	0.491148262456006
KCND3	0.525926113916857	0	0.491148262456006
PDE4A	0.525893716193782	0	0.491148262456006
RGS20	0.525878454809469	0	0.491148262456006
DUX1	0.525844468326084	0	0.491148262456006
HIST3H2BB	0.525823207078692	0	0.491148262456006
MARK3	0.525748854022556	0	0.491148262456006
SAP30L	0.525704526904754	0	0.491148262456006
H2BFS	0.52561239051673	0	0.491148262456006
OR2H2	0.525611216399647	0	0.491148262456006
HIRIP3	0.525542329860096	0	0.491148262456006
ARL6IP4	0.525377873404296	0	0.491148262456006
XRCC3	0.525377665327308	0	0.491148262456006
SPDYE5	0.525352705743843	0	0.491148262456006
STK16	0.525304572616972	0	0.491148262456006
UBE2L6	0.525285406741362	0	0.491148262456006
SHISA5	0.525245111489525	0	0.491148262456006
UBE2F	0.525208370395023	0	0.491148262456006
SPIN2A	0.52517750733525	0	0.491148262456006
SIGLEC15	0.525133104295239	0	0.491148262456006
STRA8	0.525118779956942	0	0.491148262456006
ATIC	0.525037890592245	1	0.491148262456006
SEMA4C	0.52503037459323	0	0.491148262456006
TRIAP1	0.524987375598686	0	0.491148262456006
RAD21L1	0.524962465718282	0	0.491148262456006
CISH	0.524931423650775	0	0.491148262456006
SPDYE2L	0.524930010637386	0	0.491148262456006
SSTR2	0.524889595517777	0	0.491148262456006
SPDYE7P	0.524886617954781	0	0.491148262456006
MIS18BP1	0.52488650406179	0	0.491148262456006
RAX	0.52487731522392	0	0.491148262456006
LRP4	0.524869724423322	0	0.491148262456006
LDB2	0.524817710430797	0	0.491148262456006
HNRNPUL1	0.524811519535441	0	0.491148262456006
PARVA	0.524790858170515	0	0.491148262456006
KDM1B	0.524771956716424	0	0.491148262456006
SMNDC1	0.524667054273591	0	0.491148262456006
PRPSAP2	0.524642850790135	0	0.491148262456006
MYADM	0.524611783201362	0	0.491148262456006
DLGAP5	0.524594147402581	0	0.491148262456006
SMYD1	0.524539614038605	0	0.491148262456006
SMARCAL1	0.524492658507981	0	0.491148262456006
ALYREF	0.524480274564799	0	0.491148262456006
TSSK3	0.524404709464796	0	0.491148262456006
MAVS	0.524392951246562	0	0.491148262456006
CHMP4B	0.524384675374678	0	0.491148262456006
SDIM1	0.524376871407185	0	0.491148262456006
ZNF22	0.524292784056584	0	0.491148262456006
IL29	0.524289165023504	0	0.491148262456006
MAP9	0.524207758898894	0	0.491148262456006
BMP8B	0.524184058943134	0	0.491148262456006
ARG1	0.524131361748917	0	0.491148262456006
RNF139	0.524008432076621	0	0.491148262456006
CNN3	0.523982943846788	0	0.491148262456006
HIST1H2AG	0.523972901999643	0	0.491148262456006
GPBP1	0.523965429886682	0	0.491148262456006
MAPK8IP1	0.523916066327638	0	0.491148262456006
SLC9A3R2	0.523880792506354	0	0.491148262456006
C8orf4	0.523869042751298	0	0.491148262456006
NUP205	0.523843315543275	0	0.491148262456006
ZBTB2	0.523779069109962	0	0.491148262456006
CIRBP	0.523719248972265	0	0.491148262456006
TLX2	0.523709850684717	0	0.491148262456006
IFT74	0.523686805178114	0	0.491148262456006
HBEGF	0.523682066425946	0	0.491148262456006
CABIN1	0.523653909938999	0	0.491148262456006
CAMK2G	0.523643306612249	0	0.491148262456006
AMICA1	0.523624949797024	0	0.491148262456006
TRO	0.523549297496104	0	0.491148262456006
FKBP4	0.523445764504443	0	0.491148262456006
RPL5	0.523341320980307	1	0.491148262456006
ARL13B	0.523328935188583	0	0.491148262456006
BNIP2	0.523310995572955	0	0.491148262456006
SALL2	0.52327003789622	0	0.491148262456006
PSMB5	0.523179050111994	0	0.491148262456006
ST13	0.523171897712893	0	0.491148262456006
PSMC2	0.523167944295182	0	0.491148262456006
RFC5	0.523086412164228	0	0.491148262456006
RAB33B	0.523080631183089	0	0.491148262456006
PPP2R5A	0.523043898973165	0	0.491148262456006
GPR161	0.523039902370858	0	0.491148262456006
C12orf11	0.522976430578815	0	0.491148262456006
POT1	0.522903353319396	1	0.491148262456006
CENPV	0.522900012040975	0	0.491148262456006
PLXNA2	0.522859249449946	0	0.491148262456006
EAPP	0.522808261281126	0	0.491148262456006
TNKS2	0.522786054299216	0	0.491148262456006
RFX6	0.522768785169486	0	0.491148262456006
HMX3	0.522727536177819	0	0.491148262456006
STON2	0.522721878800787	0	0.491148262456006
KRT17	0.522694192870727	0	0.491148262456006
S1PR1	0.522674888315312	0	0.491148262456006
GNA14	0.52267447462582	0	0.491148262456006
HIST1H2AE	0.522671145977928	0	0.491148262456006
EIF4B	0.522664037313971	0	0.491148262456006
SHOX	0.522651250747633	0	0.491148262456006
TET3	0.522626131529844	0	0.491148262456006
SSH1	0.522607635379217	0	0.491148262456006
PCGF3	0.52258877889532	0	0.491148262456006
NEK1	0.52258570722503	0	0.491148262456006
PSMD1	0.522487013739939	0	0.491148262456006
RPLP1	0.522476624845177	0	0.491148262456006
MOS	0.52246163690985	0	0.491148262456006
SNAI3	0.522409395846174	0	0.491148262456006
RNF111	0.522354044258934	0	0.491148262456006
MGA	0.522340016798555	0	0.491148262456006
NUDT16L1	0.522326596280207	0	0.491148262456006
IPMK	0.522309545983789	0	0.491148262456006
TUBB4B	0.522274928344016	0	0.491148262456006
WAC	0.522217611115799	0	0.491148262456006
RRAGC	0.522207059039817	0	0.491148262456006
SYMPK	0.522206828558701	0	0.491148262456006
UBC	0.522177361413047	0	0.491148262456006
DPF2	0.522173580325715	0	0.491148262456006
GRB14	0.522159976313033	0	0.491148262456006
PRAMEF12	0.522155851917043	0	0.491148262456006
SYCP2	0.522115921643745	0	0.491148262456006
UBE2J1	0.522079224979196	0	0.491148262456006
COMMD7	0.522061377269542	0	0.491148262456006
LRRFIP2	0.522030932026159	0	0.491148262456006
KCNE3	0.521999662227077	0	0.491148262456006
NOX4	0.521985772186744	0	0.491148262456006
QARS	0.521950644097725	0	0.491148262456006
IRAK3	0.521939293720299	0	0.491148262456006
INPP5B	0.521887954676154	0	0.491148262456006
DLGAP3	0.521878076851942	0	0.491148262456006
SH2D3C	0.521868446379711	0	0.491148262456006
CDC42EP4	0.521830019019359	0	0.491148262456006
UBD	0.521747159248671	0	0.491148262456006
TOX2	0.521714884134273	0	0.491148262456006
PROK2	0.521699562750993	0	0.491148262456006
PTPRH	0.521699486682373	0	0.491148262456006
KIAA1217	0.521680019137949	0	0.491148262456006
HTR6	0.521673164718451	0	0.491148262456006
GINS4	0.52160197587473	0	0.491148262456006
ICOS	0.521584159299735	0	0.491148262456006
ZNF300	0.521549283570761	0	0.491148262456006
RASGRP1	0.521520076686526	0	0.491148262456006
AGR2	0.521476291293857	0	0.491148262456006
PDCD11	0.521473394858388	0	0.491148262456006
GJA1	0.521424692498305	0	0.491148262456006
NLGN3	0.521372307702669	0	0.491148262456006
HDAC10	0.521334609471166	0	0.491148262456006
PGAM5	0.52133384912731	0	0.491148262456006
SRSF8	0.521309923648627	0	0.491148262456006
CENPC1	0.521291492252664	0	0.491148262456006
MYCNOS	0.521268293954099	0	0.491148262456006
TNC	0.521247832455046	1	0.491148262456006
AZI1	0.521229771296153	0	0.491148262456006
GSPT1	0.521165686046379	0	0.491148262456006
SELENOP	0.52116149628064	0	0.491148262456006
DUSP1	0.521141098728809	0	0.491148262456006
PCBP2	0.521136470618566	0	0.491148262456006
POLR3A	0.521121936102111	0	0.491148262456006
NET1	0.521107182792619	0	0.491148262456006
TRAF5	0.52110642767489	0	0.491148262456006
ORC4	0.521069507320672	0	0.491148262456006
PHF20	0.521044139779737	0	0.491148262456006
TNFRSF4	0.520992575534125	0	0.491148262456006
DZIP3	0.520893438034034	0	0.491148262456006
EIF4G2	0.520865456661253	0	0.491148262456006
SNX13	0.520835654697389	0	0.491148262456006
SPECC1L	0.520670155030593	0	0.491148262456006
DDX46	0.520642013616039	0	0.491148262456006
ARID3C	0.520609593116525	0	0.491148262456006
PARP9	0.520600320984771	0	0.491148262456006
ELP4	0.520557219610459	0	0.491148262456006
NR1D1	0.520513708421077	0	0.491148262456006
PLCE1	0.520509895796889	0	0.491148262456006
C16orf45	0.520447508455592	0	0.491148262456006
KRT9	0.52044002834421	0	0.491148262456006
JMJD5	0.520347968583102	0	0.491148262456006
H1F0	0.520323893705488	0	0.491148262456006
CDK2AP1	0.520009113572085	0	0.491148262456006
MAGEL2	0.519999706196213	0	0.491148262456006
HNRNPF	0.51999309360357	0	0.491148262456006
C5orf41	0.51988701747956	0	0.491148262456006
UNC5D	0.51986890752595	0	0.491148262456006
MED31	0.519843431359694	0	0.491148262456006
HRK	0.519745632358768	0	0.491148262456006
NKX6-3	0.519728999686569	0	0.491148262456006
MAP3K21	0.519668538277706	0	0.491148262456006
ZNF254	0.519615679729283	0	0.491148262456006
TBC1D10A	0.519589424585616	0	0.491148262456006
NDEL1	0.51957845903557	0	0.491148262456006
MSL2	0.519543600701642	0	0.491148262456006
MYLK2	0.51950006805505	0	0.491148262456006
PSMA3	0.519492866393703	0	0.491148262456006
IL15	0.519437548638232	0	0.491148262456006
TNFRSF14	0.519407278880935	1	0.491148262456006
MED28	0.5193845439419	0	0.491148262456006
USP47	0.519378170123579	0	0.491148262456006
KRT18	0.519367758140222	0	0.491148262456006
SALL3	0.519287983336553	0	0.491148262456006
LTB4R2	0.519267978062429	0	0.491148262456006
SYN1	0.519250920807641	0	0.491148262456006
RNF222	0.519225943438553	0	0.491148262456006
CD79A	0.519174802738952	1	0.491148262456006
SEC16A	0.519144687060128	0	0.491148262456006
NDNL2	0.519144124052991	0	0.491148262456006
WFS1	0.519093883723389	0	0.491148262456006
ITGA5	0.519021255091306	0	0.491148262456006
SRI	0.518975180576302	0	0.491148262456006
ZSWIM6	0.518940921034248	0	0.491148262456006
NDUFA13	0.51888197613131	0	0.491148262456006
COPB1	0.518806154063813	0	0.491148262456006
SEMA4F	0.518769607904626	0	0.491148262456006
FLRT3	0.518718535262466	0	0.491148262456006
MAN2A1	0.518637868120907	0	0.491148262456006
C2CD3	0.518628360387047	0	0.491148262456006
GPX1	0.518599713456065	0	0.491148262456006
PPHLN1	0.518599033497809	0	0.491148262456006
PSMC1	0.518565698843024	0	0.491148262456006
CD24	0.518500857906548	0	0.491148262456006
GH1	0.518493636148728	0	0.491148262456006
CNOT6	0.518460505007469	0	0.491148262456006
DYNC1LI1	0.518456400550009	0	0.491148262456006
PSMD2	0.518404900633259	0	0.491148262456006
HYAL1	0.518397948405733	0	0.491148262456006
SRSF2	0.518383844889434	1	0.491148262456006
FAM123B	0.51830176447704	0	0.491148262456006
SMG6	0.518291090831693	0	0.491148262456006
EDNRA	0.518158350577409	0	0.491148262456006
PRDM5	0.518135538377909	0	0.491148262456006
ANG	0.518097433746938	0	0.491148262456006
HIST1H3D	0.518093231946921	0	0.491148262456006
UNC5C	0.518058683285299	0	0.491148262456006
UBA52	0.51803014258294	0	0.491148262456006
PLS3	0.518028374032226	0	0.491148262456006
TRAF3IP1	0.517973799817502	0	0.491148262456006
TSHR	0.517958761284847	1	0.491148262456006
SNRK	0.517903331489152	0	0.491148262456006
TNRC18	0.517833719590703	0	0.491148262456006
SLAMF6	0.51782163676217	0	0.491148262456006
ZNF536	0.517784682433228	0	0.491148262456006
USP12	0.517759557624191	0	0.491148262456006
HMBOX1	0.517754202824054	0	0.491148262456006
ATP1A3	0.517749200198907	0	0.491148262456006
TIPARP	0.517733912829055	0	0.491148262456006
PRMT3	0.517696260411002	0	0.491148262456006
MYO1C	0.517668700600613	0	0.491148262456006
AES	0.517642645258106	0	0.491148262456006
ERC1	0.517628823720214	1	0.491148262456006
RPSAP15	0.517585893761093	0	0.491148262456006
SMYD2	0.517513757359668	0	0.491148262456006
HSPB1	0.517479386300178	0	0.491148262456006
USP8	0.517409125383905	1	0.491148262456006
FAT4	0.517385662325258	1	0.491148262456006
ZBTB33	0.517364817913654	0	0.491148262456006
PPP2R3C	0.517280325820365	0	0.491148262456006
MYCBP	0.517272943342319	0	0.491148262456006
PRR12	0.517184515171118	0	0.491148262456006
TYR	0.517007635936338	0	0.491148262456006
DDX50	0.516988776063796	0	0.491148262456006
RILPL2	0.516967722992768	0	0.491148262456006
PDK1	0.516964405853456	0	0.491148262456006
ZNF66P	0.516891356181675	0	0.491148262456006
SERPINF1	0.516877860835181	0	0.491148262456006
CENPA	0.516868830781696	0	0.491148262456006
TBPL1	0.516705457080725	0	0.491148262456006
MLLT10	0.516680270882846	1	0.491148262456006
IGF2	0.516600357758157	0	0.491148262456006
RRAGA	0.516588711582842	0	0.491148262456006
F2RL1	0.516486030442872	0	0.491148262456006
FEZ2	0.516478647088276	0	0.491148262456006
LANCL2	0.516470819978057	0	0.491148262456006
MLL4	0.516419108366292	0	0.491148262456006
LPP	0.516393380230712	1	0.491148262456006
ARNT2	0.516378777747752	0	0.491148262456006
AFF4	0.51630667051608	1	0.491148262456006
PBX2	0.516263329604834	0	0.491148262456006
SRP68	0.51624988842413	0	0.491148262456006
ICOSLG	0.516229941084249	0	0.491148262456006
PLXNA3	0.516194705322724	0	0.491148262456006
OTX1	0.516176073200366	0	0.491148262456006
BHLHE40	0.516122403125869	0	0.491148262456006
ZNF75CP	0.516114202251726	0	0.491148262456006
HSFX2	0.516114202251726	0	0.491148262456006
FAM76B	0.516064850133411	0	0.491148262456006
GP6	0.516010620554737	0	0.491148262456006
TAF2	0.515958200479555	0	0.491148262456006
IL17A	0.515876649227927	0	0.491148262456006
NSD2	0.515856368336406	1	0.491148262456006
SEC24C	0.51581961160495	0	0.491148262456006
HPS4	0.515806506601621	0	0.491148262456006
TP53AIP1	0.515805677885125	0	0.491148262456006
RTN4RL2	0.51579890281513	0	0.491148262456006
POLR2G	0.515765205528242	0	0.491148262456006
GCNT2	0.515761424160811	0	0.491148262456006
ZNF83	0.515760713140357	0	0.491148262456006
DAP	0.515741367443394	0	0.491148262456006
CREB5	0.515735141326174	0	0.491148262456006
ARHGEF6	0.515688553965679	0	0.491148262456006
KIF5C	0.515657561110256	0	0.491148262456006
SRCIN1	0.515656865570825	0	0.491148262456006
BBS12	0.515654438095147	0	0.491148262456006
DCLRE1B	0.515629445736435	0	0.491148262456006
TUBA1A	0.515627873203897	0	0.491148262456006
S100A14	0.515618752448529	0	0.491148262456006
NDFIP1	0.515565977994822	0	0.491148262456006
BUD31	0.515455333416817	0	0.491148262456006
IL12RB2	0.515436539444284	0	0.491148262456006
DDIT4	0.515427515410748	0	0.491148262456006
SCRT1	0.515401514496578	0	0.491148262456006
POU3F4	0.515374723364258	0	0.491148262456006
EEF1A1	0.515371693858807	0	0.491148262456006
IL12A	0.515355336260221	0	0.491148262456006
IFT57	0.515305159821733	0	0.491148262456006
FZD3	0.515303759575477	0	0.491148262456006
ARHGAP12	0.515273882259861	0	0.491148262456006
CMTM8	0.515272328071731	0	0.491148262456006
TCEA1	0.515253090640976	1	0.491148262456006
MLLT4	0.515183493881095	0	0.491148262456006
CD27	0.515111064600493	0	0.491148262456006
PRKAA2	0.515081280512001	0	0.491148262456006
TRPV1	0.515055829456527	0	0.491148262456006
PDE3B	0.514954808259405	0	0.491148262456006
DKK1	0.514942379080999	0	0.491148262456006
FNBP4	0.514918795625574	0	0.491148262456006
C10orf54	0.514865319624691	0	0.491148262456006
KIAA0196	0.514841449436301	0	0.491148262456006
MAGI2	0.514818373722036	0	0.491148262456006
WNT4	0.514805760384119	0	0.491148262456006
HRSP12	0.514788086609729	0	0.491148262456006
RNF31	0.514772736786156	0	0.491148262456006
MYO18A	0.514754992699318	0	0.491148262456006
RNF114	0.514725009056161	0	0.491148262456006
KIFAP3	0.514615329209521	0	0.491148262456006
VTN	0.514609365218971	0	0.491148262456006
MBD3L3	0.514522970252373	0	0.491148262456006
MBD3L4	0.514522970252373	0	0.491148262456006
MBD3L5	0.514522970252373	0	0.491148262456006
SYDE1	0.514484146119004	0	0.491148262456006
TNFRSF21	0.514482494389051	0	0.491148262456006
MAD2L1	0.514475469293366	0	0.491148262456006
LGR4	0.514466732520902	0	0.491148262456006
HNRPDL	0.514455222185264	0	0.491148262456006
RC3H1	0.514335934054688	0	0.491148262456006
FAM59A	0.514325812179244	0	0.491148262456006
PHKA2	0.514310451113775	0	0.491148262456006
DKC1	0.514201335179529	0	0.491148262456006
U2AF1	0.514180648623516	1	0.491148262456006
IL26	0.514138918191689	0	0.491148262456006
NOSIP	0.514133187279162	0	0.491148262456006
HSF2	0.514082620851021	0	0.491148262456006
TRAF2	0.514078394899423	0	0.491148262456006
C2orf28	0.514077377312865	0	0.491148262456006
MAP3K15	0.514033159037663	0	0.491148262456006
NEUROD4	0.513911486320036	0	0.491148262456006
CTDSP2	0.513908166435366	0	0.491148262456006
TCEAL7	0.513859062490853	0	0.491148262456006
IFNK	0.513858890072333	0	0.491148262456006
UTP3	0.513824907235105	0	0.491148262456006
ARHGAP31	0.513664324086605	0	0.491148262456006
ULK1	0.513652968352835	0	0.491148262456006
CD80	0.513541278629894	0	0.491148262456006
ADRM1	0.513516076492922	0	0.491148262456006
MN1	0.513509115743255	1	0.491148262456006
AKIP1	0.513424993946288	0	0.491148262456006
INTU	0.513415339041186	0	0.491148262456006
AP3D1	0.513366777692289	0	0.491148262456006
PHF23	0.513360148502274	0	0.491148262456006
FMN2	0.513299274563191	0	0.491148262456006
TMSB4Y	0.513269028614879	0	0.491148262456006
RRM1	0.513233855391139	0	0.491148262456006
PIP4K2B	0.513224907624199	0	0.491148262456006
PEX13	0.513195406227593	0	0.491148262456006
PNO1	0.513147354567203	0	0.491148262456006
JADE1	0.513129189581252	0	0.491148262456006
POLD2	0.513112751735753	0	0.491148262456006
SH2D1B	0.513108209013749	0	0.491148262456006
BTN3A1	0.513098041226809	0	0.491148262456006
EIF2S1	0.513055677017647	0	0.491148262456006
PDZD2	0.513036900495032	0	0.491148262456006
DNTTIP2	0.512960790965535	0	0.491148262456006
CPEB1	0.512959793127009	0	0.491148262456006
ATXN1L	0.512896574456813	0	0.491148262456006
STAMBP	0.512882709844162	0	0.491148262456006
VCY	0.512870750611002	0	0.491148262456006
VCY1B	0.512870750611002	0	0.491148262456006
LILRB1	0.512733769707967	0	0.491148262456006
DARS	0.512696306985616	0	0.491148262456006
RHNO1	0.512691518586967	0	0.491148262456006
PCBP4	0.512646627260245	0	0.491148262456006
TUBGCP2	0.512602209587068	0	0.491148262456006
RABEP1	0.512590622951451	1	0.491148262456006
RANBP3	0.51258444280807	0	0.491148262456006
NDRG1	0.512578317736534	1	0.491148262456006
PPP1R1C	0.512514980790086	0	0.491148262456006
WDR61	0.512481300416647	0	0.491148262456006
DEDD	0.51247710501884	0	0.491148262456006
DGCR8	0.512476893489879	1	0.491148262456006
PAN3	0.512422669245831	0	0.491148262456006
IGF2BP2	0.512405760346046	1	0.491148262456006
MAPRE1	0.512403762825246	0	0.491148262456006
PCGF6	0.512398123281502	0	0.491148262456006
ATP2A2	0.512389363136717	0	0.491148262456006
VCX	0.512385791236518	0	0.491148262456006
REC8	0.512362040942275	0	0.491148262456006
PDCL3	0.512331318752562	0	0.491148262456006
RPS27	0.51230867190971	0	0.491148262456006
GDF11	0.512281012323025	0	0.491148262456006
USP4	0.512276909760839	0	0.491148262456006
