GeneSym	uniConSig	Target.List	opt.cut
RAB31	0.197257546728548	0	0.210439059187102
LRIT1	0.197188394595486	0	0.210439059187102
MID2	0.197116504796697	0	0.210439059187102
C1orf187	0.197104262126116	0	0.210439059187102
PRDX4	0.197082344514254	0	0.210439059187102
SLC35B1	0.197041595150511	0	0.210439059187102
RNASE1	0.197021974196153	0	0.210439059187102
SEMA3A	0.197011128939502	0	0.210439059187102
GTF3A	0.196987454716454	0	0.210439059187102
TAAR5	0.196957721478866	0	0.210439059187102
SCNN1B	0.196957017225648	0	0.210439059187102
PXDN	0.196944458478574	0	0.210439059187102
MMRN2	0.196920758183757	0	0.210439059187102
RHOC	0.196879065471044	0	0.210439059187102
BMPR1A	0.196844846048646	0	0.210439059187102
FN1	0.196785247759866	0	0.210439059187102
RASA2	0.196778309734511	0	0.210439059187102
ARHGAP40	0.196706196947205	0	0.210439059187102
GUCA2A	0.196608405117363	0	0.210439059187102
CACNA1G	0.196606869369	0	0.210439059187102
P2RX3	0.196603694714273	0	0.210439059187102
NOG	0.196601920895747	0	0.210439059187102
MEGF11	0.196560049640464	0	0.210439059187102
SYNDIG1	0.19655583323749	0	0.210439059187102
LSAMP	0.196521772109193	0	0.210439059187102
MT2A	0.196436576603562	0	0.210439059187102
PTPRM	0.196364192418366	0	0.210439059187102
EFNA4	0.196325315233014	0	0.210439059187102
CYR61	0.196323274095611	0	0.210439059187102
GABRA1	0.196312369927953	0	0.210439059187102
GTPBP4	0.19629410429248	0	0.210439059187102
TSC1	0.196292542684854	0	0.210439059187102
HTR2C	0.196273227062583	0	0.210439059187102
PRM3	0.196251378959517	0	0.210439059187102
GNAI2	0.196228360496134	0	0.210439059187102
LRP12	0.196222919077718	0	0.210439059187102
SIRT1	0.196136616580743	0	0.210439059187102
NRXN1	0.196123814020139	0	0.210439059187102
RNF207	0.196112589454055	0	0.210439059187102
C11orf75	0.196088107263408	0	0.210439059187102
MUC12	0.196071528378047	0	0.210439059187102
FZD3	0.196053802621016	0	0.210439059187102
TBC1D14	0.19604590144843	0	0.210439059187102
HCN2	0.195985413288343	0	0.210439059187102
PPIA	0.195977563474688	0	0.210439059187102
JPH2	0.195804560473021	0	0.210439059187102
LTC4S	0.195800341029047	0	0.210439059187102
STX3	0.195714583659005	0	0.210439059187102
F5	0.195691174974652	0	0.210439059187102
CHRM1	0.195681629618672	0	0.210439059187102
HRH3	0.195675185149994	0	0.210439059187102
GPR182	0.195653119803727	0	0.210439059187102
RALB	0.1956517471427	0	0.210439059187102
TCAP	0.195650134031461	0	0.210439059187102
PAK1IP1	0.195624026527304	0	0.210439059187102
MED13	0.195607756410251	0	0.210439059187102
FABP3	0.195589609288092	0	0.210439059187102
ITGA10	0.195582555647721	0	0.210439059187102
SLC5A11	0.195571772760779	0	0.210439059187102
FANCL	0.195564246504472	0	0.210439059187102
SIGLEC5	0.195490808155154	0	0.210439059187102
HCRTR1	0.195388558075308	0	0.210439059187102
NRP2	0.195362138784177	0	0.210439059187102
LRP8	0.195349928420619	0	0.210439059187102
CALCOCO2	0.195311317749951	0	0.210439059187102
OXER1	0.195297308603494	0	0.210439059187102
RFFL	0.195277945253653	0	0.210439059187102
NCKIPSD	0.195275546379398	0	0.210439059187102
TRPC7	0.195156095237492	0	0.210439059187102
NRD1	0.195141256427672	0	0.210439059187102
IGLL3P	0.195062506636062	0	0.210439059187102
CETP	0.1950352335509	0	0.210439059187102
MAP2K4	0.194993328152282	0	0.210439059187102
PSMD8	0.194992537119041	0	0.210439059187102
EMP3	0.194959369460994	0	0.210439059187102
C12orf5	0.194922369924393	0	0.210439059187102
LYVE1	0.194919203531986	0	0.210439059187102
CELF2	0.194882771244004	0	0.210439059187102
REG1P	0.194868582461726	0	0.210439059187102
TRBV9	0.194868582461726	0	0.210439059187102
C15orf38	0.194859380870904	0	0.210439059187102
JAML	0.194837409662142	0	0.210439059187102
ISX	0.194830967439008	0	0.210439059187102
HELLS	0.194775100655129	1	0.210439059187102
MAST2	0.194762267493282	0	0.210439059187102
KCNH4	0.194761373712612	0	0.210439059187102
BHLHE41	0.194718994256769	0	0.210439059187102
GNA12	0.194635545822281	0	0.210439059187102
PRCP	0.194619917413805	0	0.210439059187102
MST4	0.194617554292591	0	0.210439059187102
SGK3	0.194569968220928	0	0.210439059187102
PIK3R4	0.194566654696258	0	0.210439059187102
MAF	0.194559025354139	0	0.210439059187102
GAST	0.194524591019852	0	0.210439059187102
HTR6	0.194522061402407	0	0.210439059187102
FRMD7	0.194513091275498	0	0.210439059187102
FGF9	0.194510481927875	0	0.210439059187102
TAAR8	0.194497936118382	0	0.210439059187102
S100A7A	0.194481861955902	0	0.210439059187102
EDARADD	0.194409863046324	0	0.210439059187102
EFNB2	0.194375180397447	0	0.210439059187102
ENPP4	0.19436338253552	0	0.210439059187102
SCXB	0.194356004561488	0	0.210439059187102
ACTN1	0.194348069932938	0	0.210439059187102
ATOH8	0.19434800520909	0	0.210439059187102
DACT1	0.194232966910338	0	0.210439059187102
LGALS2	0.194226944847707	0	0.210439059187102
RILP	0.194212649815213	0	0.210439059187102
DOK7	0.194201415464633	0	0.210439059187102
VDR	0.194092902830589	0	0.210439059187102
ERV3-2	0.194074017079037	0	0.210439059187102
INPP5K	0.194057093124181	0	0.210439059187102
EPHA3	0.19404764555003	0	0.210439059187102
ANKRD2	0.194016259099153	0	0.210439059187102
SPOCK2	0.194010607517523	0	0.210439059187102
GNAT3	0.193969599336478	0	0.210439059187102
PNMA1	0.19394761809509	0	0.210439059187102
LGI1	0.19392611465176	0	0.210439059187102
PKIB	0.193897576765457	0	0.210439059187102
GRID2	0.193864953593321	0	0.210439059187102
WISP1	0.193792467993889	0	0.210439059187102
DRD1	0.193767356822853	0	0.210439059187102
CTSL3	0.193751350451421	0	0.210439059187102
NFAT5	0.193710435989315	0	0.210439059187102
ABCB1	0.193702672091618	0	0.210439059187102
PON3	0.193662779399316	0	0.210439059187102
MSGN1	0.193611459045203	0	0.210439059187102
PSMB2	0.193611352009339	0	0.210439059187102
GRIN3A	0.193505695650282	0	0.210439059187102
SCRT1	0.193494342620635	0	0.210439059187102
ZNF385A	0.193493488224684	0	0.210439059187102
SLC7A9	0.193470443996688	0	0.210439059187102
ELL3	0.193361290501444	0	0.210439059187102
WEE2	0.193351295284174	0	0.210439059187102
TPRA1	0.193333301339627	0	0.210439059187102
MTL5	0.193323097958365	0	0.210439059187102
SNCA	0.193277709765862	0	0.210439059187102
C1orf172	0.193267766531551	0	0.210439059187102
CNIH3	0.193245699840977	0	0.210439059187102
RASGRF2	0.193243243641803	0	0.210439059187102
LIAS	0.193234395684938	0	0.210439059187102
COL14A1	0.193220832327539	0	0.210439059187102
PLAGL2	0.193201206490548	0	0.210439059187102
GTPBP1	0.193152775380033	1	0.210439059187102
CDNF	0.193146127724444	0	0.210439059187102
REL	0.193143804395491	0	0.210439059187102
STOM	0.193067652215883	0	0.210439059187102
GNRHR	0.193059076575782	0	0.210439059187102
CTSE	0.193026377995799	1	0.210439059187102
DMPK	0.193009432913747	0	0.210439059187102
ABHD12	0.193004767861237	0	0.210439059187102
NOS1	0.193003278347989	0	0.210439059187102
ALDH2	0.192967516819429	0	0.210439059187102
KAT8	0.192900232440088	1	0.210439059187102
CHRNA1	0.192839118463181	0	0.210439059187102
CR1L	0.192822835717363	0	0.210439059187102
TTPA	0.192811091598685	0	0.210439059187102
ARPC1A	0.192798103547249	0	0.210439059187102
NPC1	0.192776177313298	0	0.210439059187102
ZNF205	0.192740712149286	0	0.210439059187102
RGS22	0.192715455474351	0	0.210439059187102
SCG3	0.192683360929672	0	0.210439059187102
ANKHD1	0.192683289789009	0	0.210439059187102
GDF9	0.192675355891962	0	0.210439059187102
CHADL	0.192654230144577	0	0.210439059187102
BECN1	0.19263392547633	0	0.210439059187102
DENND1C	0.192580078657328	0	0.210439059187102
C1orf54	0.192579346875386	0	0.210439059187102
LOC731823	0.192539775153081	0	0.210439059187102
RAB12	0.192520140203948	0	0.210439059187102
COL1A1	0.192480940908026	0	0.210439059187102
LRRC15	0.192473674538947	0	0.210439059187102
IGFBP4	0.192411313921997	0	0.210439059187102
RDX	0.192405833029345	0	0.210439059187102
CDC14C	0.192378106962477	0	0.210439059187102
TFAP2B	0.192348225181352	0	0.210439059187102
NCKAP1	0.19233582861039	0	0.210439059187102
RPS6KB1	0.192316534151584	0	0.210439059187102
NGFRAP1	0.192229756730761	0	0.210439059187102
NPAS4	0.192191800136371	0	0.210439059187102
BCL2L12	0.192188594510768	0	0.210439059187102
SPTBN5	0.192157969249835	0	0.210439059187102
SCN11A	0.192133396783083	0	0.210439059187102
CHST15	0.192093515647661	0	0.210439059187102
RNASET2	0.192029864087858	0	0.210439059187102
ASB4	0.192014817460312	0	0.210439059187102
HTRA2	0.192010648122455	0	0.210439059187102
CLEC19A	0.192007829564523	0	0.210439059187102
OPN5	0.191924490073797	0	0.210439059187102
CAMK2A	0.191920807896632	0	0.210439059187102
OR4B1	0.191904698940696	0	0.210439059187102
KCP	0.191880400518743	0	0.210439059187102
HOXB4	0.191849482363631	0	0.210439059187102
SMPD1	0.191810263823392	0	0.210439059187102
ANO1	0.1917924218325	0	0.210439059187102
MECOM	0.191763497537254	0	0.210439059187102
B3GNT2	0.191730591811684	0	0.210439059187102
WFDC8	0.191717226979528	0	0.210439059187102
FURIN	0.191711742170125	0	0.210439059187102
SPTBN1	0.191692861898812	0	0.210439059187102
CST3	0.191626558703904	0	0.210439059187102
OR10X1	0.191532438580134	0	0.210439059187102
OR9A2	0.191532438580134	0	0.210439059187102
IGSF1	0.191522706620529	0	0.210439059187102
CCDC56	0.191467884044725	0	0.210439059187102
DACT3	0.19140774989524	0	0.210439059187102
EIF3J	0.191398478164873	0	0.210439059187102
PTGS1	0.19137698429422	0	0.210439059187102
NCOA7	0.191370473128395	0	0.210439059187102
PTCRA	0.191328502996513	0	0.210439059187102
TMEM225	0.191219016339797	0	0.210439059187102
GYPC	0.191169233895711	0	0.210439059187102
AKAP6	0.191166122035016	0	0.210439059187102
ECE1	0.191058073956768	0	0.210439059187102
CEACAM18	0.190975979087231	0	0.210439059187102
KLK8	0.190962495865431	0	0.210439059187102
NR6A1	0.190844154739436	0	0.210439059187102
LHX3	0.1908262111384	0	0.210439059187102
SIN3A	0.190788947248092	0	0.210439059187102
POU2F3	0.190788509670804	0	0.210439059187102
MRPS10	0.190786613235464	0	0.210439059187102
ASXL2	0.190772605447265	0	0.210439059187102
WIBG	0.1907598845954	0	0.210439059187102
OSTBETA	0.190749155824758	0	0.210439059187102
SMAD1	0.190709938026303	0	0.210439059187102
ARAP2	0.190693825652406	0	0.210439059187102
MMP24	0.190674338314398	0	0.210439059187102
TEX15	0.190671219514673	0	0.210439059187102
FARP2	0.190617752648458	0	0.210439059187102
LOC652292	0.190603659642928	0	0.210439059187102
CRNKL1	0.190590356094904	0	0.210439059187102
LMAN2	0.190565119263234	0	0.210439059187102
HIST1H4K	0.190546857153918	0	0.210439059187102
PPP1R36	0.190503115554632	0	0.210439059187102
TF	0.190484874876521	0	0.210439059187102
NEURL	0.190433723493439	0	0.210439059187102
HIST1H2BG	0.190426004583786	0	0.210439059187102
NME1	0.190414155776287	0	0.210439059187102
AP1M2	0.190393161452246	0	0.210439059187102
BCL6B	0.190387894679324	0	0.210439059187102
RAPGEF2	0.190354528315143	0	0.210439059187102
FAIM2	0.190333346074614	0	0.210439059187102
ZP1	0.190293429405129	0	0.210439059187102
SNX27	0.19025399193052	0	0.210439059187102
RASA1	0.19025349000526	0	0.210439059187102
FMNL3	0.190197987824417	0	0.210439059187102
C3P1	0.190179547124689	0	0.210439059187102
OGT	0.190104493203744	0	0.210439059187102
CLDN15	0.190083030181097	0	0.210439059187102
NEUROG2	0.190077957428713	0	0.210439059187102
PLCL1	0.190056250363207	0	0.210439059187102
EPHA7	0.189995532343306	0	0.210439059187102
KIAA0226L	0.189929775083208	0	0.210439059187102
CDSN	0.189857304157287	0	0.210439059187102
LYSMD2	0.189829779187806	0	0.210439059187102
LGALS14	0.189795438816931	0	0.210439059187102
MBP	0.189738249466372	1	0.210439059187102
S100A10	0.189718889791164	0	0.210439059187102
CAV1	0.189704719549603	0	0.210439059187102
TMEM115	0.189669275380968	0	0.210439059187102
C7orf45	0.189661117098328	0	0.210439059187102
TTC7A	0.189604266673872	0	0.210439059187102
SLC6A2	0.189597829063505	0	0.210439059187102
TBC1D21	0.189586173088904	0	0.210439059187102
HPS4	0.189569567747443	0	0.210439059187102
HIST1H4L	0.189564076704912	0	0.210439059187102
SP110	0.189537070535645	0	0.210439059187102
JPH3	0.189503278596778	0	0.210439059187102
IGFLR1	0.189482065765919	0	0.210439059187102
ZDHHC19	0.189477993391169	0	0.210439059187102
UNC5A	0.189462669780673	0	0.210439059187102
GYPA	0.18932873798815	0	0.210439059187102
CD68	0.189328205460742	0	0.210439059187102
LGALS13	0.189317769514917	0	0.210439059187102
MIR663	0.189287693666182	0	0.210439059187102
MIR223	0.189287693666182	0	0.210439059187102
BAGE2	0.189287693666182	0	0.210439059187102
C1orf132	0.189287693666182	0	0.210439059187102
KCNJ5	0.189269442916416	0	0.210439059187102
ZAN	0.18920647807805	0	0.210439059187102
PKD1	0.189183738270245	0	0.210439059187102
TBC1D12	0.18914298179754	0	0.210439059187102
DMRTA2	0.18908937662858	0	0.210439059187102
TULP1	0.189079508440268	0	0.210439059187102
SEPN1	0.189032804721668	0	0.210439059187102
DHRS2	0.189014222340818	0	0.210439059187102
SERPINA2	0.18900273672357	0	0.210439059187102
ERRFI1	0.189000275880284	0	0.210439059187102
ADCY6	0.188998846420114	0	0.210439059187102
SH2D2A	0.188993287841443	0	0.210439059187102
GJA1	0.188988071842706	0	0.210439059187102
PRDM4	0.188981765420619	0	0.210439059187102
RRAS	0.188961020457874	0	0.210439059187102
NDST1	0.188928097598204	0	0.210439059187102
AGAP7	0.188924854432501	0	0.210439059187102
PODXL	0.188823783315479	0	0.210439059187102
RAB17	0.188805564647936	0	0.210439059187102
SLC26A8	0.188794264922709	0	0.210439059187102
HMG20B	0.188775791797293	0	0.210439059187102
CLEC18C	0.188715095990405	0	0.210439059187102
ERBB3	0.188686827946734	0	0.210439059187102
EPHA1	0.188671391848932	0	0.210439059187102
PRKAR1B	0.188666186087429	0	0.210439059187102
ANTXR2	0.188665245457199	0	0.210439059187102
TANK	0.188653810308384	0	0.210439059187102
OR56A4	0.188581114450701	0	0.210439059187102
GPBAR1	0.188553578115492	0	0.210439059187102
NEUROD4	0.188544579676146	0	0.210439059187102
PEAR1	0.188529403489476	0	0.210439059187102
COL3A1	0.188484455101572	0	0.210439059187102
FAM5B	0.188452364454123	0	0.210439059187102
KDM6B	0.188447598253575	0	0.210439059187102
FNBP1	0.18840552537167	0	0.210439059187102
HAND2	0.188400963288094	0	0.210439059187102
RAPGEF4	0.18835089072547	0	0.210439059187102
ZFP91	0.188313518645105	0	0.210439059187102
PTPRR	0.188272872846794	0	0.210439059187102
AGRN	0.188237706135261	0	0.210439059187102
C1orf88	0.188218434959114	0	0.210439059187102
IGF1R	0.188213836520476	0	0.210439059187102
ARG1	0.188167016249857	0	0.210439059187102
ATP2C1	0.188130373699787	0	0.210439059187102
FZD1	0.188120002897375	0	0.210439059187102
COX6A2	0.188116594344988	0	0.210439059187102
DHTKD1	0.188037350698817	0	0.210439059187102
DUSP6	0.188008310317281	0	0.210439059187102
CEBPA	0.187902844722079	0	0.210439059187102
TIMP2	0.187867950632362	0	0.210439059187102
CCDC165	0.187822956828657	0	0.210439059187102
PLK3	0.187804238120439	0	0.210439059187102
ZNF622	0.187757056563039	0	0.210439059187102
TCEAL5	0.18773035023502	0	0.210439059187102
TRPM8	0.187710091032594	0	0.210439059187102
KIAA0146	0.187701883155747	0	0.210439059187102
SOX9	0.187689227555018	0	0.210439059187102
RHOB	0.187677582517284	0	0.210439059187102
GPR125	0.187605894479141	0	0.210439059187102
RHBDF1	0.187597658404304	0	0.210439059187102
CSDA	0.187578163905093	0	0.210439059187102
MEIS2	0.187481203600295	0	0.210439059187102
PLK1S1	0.187453119245055	0	0.210439059187102
HABP4	0.18744999589018	0	0.210439059187102
DGKD	0.18742740873903	0	0.210439059187102
FAM170B	0.187423542339377	0	0.210439059187102
CDCP2	0.187417892240336	0	0.210439059187102
IGF2BP2	0.187397173340646	0	0.210439059187102
GPR172B	0.18738486493958	0	0.210439059187102
CPB1	0.187301702619779	0	0.210439059187102
ATP6V0C	0.187289796937089	0	0.210439059187102
OLFM3	0.187283241033477	0	0.210439059187102
RTP4	0.187268831598452	0	0.210439059187102
PGF	0.187242644410347	0	0.210439059187102
TMEM146	0.187235191766287	0	0.210439059187102
EXOSC5	0.187183648178368	0	0.210439059187102
SERPINB6	0.187159273047708	0	0.210439059187102
TMBIM4	0.187082811975661	0	0.210439059187102
PLXNA1	0.18707768276583	0	0.210439059187102
LGALS3BP	0.18707284022043	0	0.210439059187102
NRBP2	0.187045009770194	0	0.210439059187102
GGA2	0.187005193147734	0	0.210439059187102
PDGFRL	0.186851472051622	0	0.210439059187102
AP1S2	0.186828596953976	0	0.210439059187102
LUM	0.186799949158232	0	0.210439059187102
HLA-C	0.186778274482893	0	0.210439059187102
IDUA	0.186757598083615	0	0.210439059187102
OLIG3	0.186755266323471	0	0.210439059187102
PRDM2	0.18673376180561	0	0.210439059187102
ADAMTS5	0.186717852726433	0	0.210439059187102
G6PD	0.186716159601358	0	0.210439059187102
CDC42EP5	0.186712599853841	0	0.210439059187102
IQSEC3	0.186655166798799	0	0.210439059187102
GNA13	0.186613257788086	0	0.210439059187102
GALNT1	0.186511687953417	0	0.210439059187102
SPNS1	0.186509700963443	0	0.210439059187102
SCARB2	0.186504003915124	0	0.210439059187102
PRDX3	0.18645959751581	0	0.210439059187102
NRAS	0.186455343377397	0	0.210439059187102
ARSB	0.186429205800842	0	0.210439059187102
PLEKHA2	0.186426351348726	0	0.210439059187102
ADCY4	0.186419908621522	0	0.210439059187102
MUC16	0.186418610185736	0	0.210439059187102
DSC2	0.186385174985557	0	0.210439059187102
SPON1	0.186377257076471	0	0.210439059187102
C19orf38	0.186337313087284	0	0.210439059187102
VIT	0.186324009373538	0	0.210439059187102
PARL	0.186278280371974	0	0.210439059187102
SNF8	0.186269554127076	0	0.210439059187102
HIST1H4C	0.186221990519233	0	0.210439059187102
OR13C4	0.18619693403723	0	0.210439059187102
FBXO4	0.18618151952174	0	0.210439059187102
SIGLEC6	0.186152805779784	0	0.210439059187102
CPEB3	0.186139508243322	0	0.210439059187102
RPS27A	0.186137771904472	0	0.210439059187102
HIST1H3E	0.18611796118194	0	0.210439059187102
SMAD6	0.186041148590248	0	0.210439059187102
GRM6	0.186036980937695	0	0.210439059187102
PLAT	0.185915473799022	0	0.210439059187102
TAS1R2	0.185885775697227	0	0.210439059187102
ONECUT2	0.185875606141835	0	0.210439059187102
TNXB	0.1858517166412	0	0.210439059187102
EIF2AK3	0.185808309880541	0	0.210439059187102
FAM48B2	0.185748044600697	0	0.210439059187102
DOCK11	0.18573902577539	0	0.210439059187102
ZNF703	0.185722661177946	0	0.210439059187102
CDKN2B	0.185700273119393	0	0.210439059187102
MYL4	0.185697769684953	0	0.210439059187102
C14orf169	0.185690590484134	0	0.210439059187102
PAQR6	0.185604221355811	0	0.210439059187102
PXT1	0.185569689870706	0	0.210439059187102
ATP6V1E2	0.185514327409146	0	0.210439059187102
FABP4	0.185465668008591	0	0.210439059187102
LOC651250	0.185460636489418	0	0.210439059187102
LOC729400	0.185460636489418	0	0.210439059187102
HIST1H4D	0.185458269627289	0	0.210439059187102
SLC6A4	0.185431526582959	0	0.210439059187102
FSCN1	0.185427156193484	0	0.210439059187102
ATP6AP2	0.185398334947875	0	0.210439059187102
INSL6	0.185319815259174	0	0.210439059187102
LOC96610	0.185303751149288	0	0.210439059187102
RNF34	0.185303041987717	0	0.210439059187102
PRMT1	0.185215510110228	0	0.210439059187102
HIP1R	0.185150928950856	0	0.210439059187102
F11	0.185141808052885	0	0.210439059187102
C1orf9	0.185119076705719	0	0.210439059187102
TMEM206	0.185067886534441	0	0.210439059187102
CDK10	0.185033179087341	0	0.210439059187102
RGS16	0.185003755720513	0	0.210439059187102
ARHGEF10	0.184973323673465	0	0.210439059187102
TMEM189-UBE2V1	0.184972924578712	0	0.210439059187102
CAPZA1	0.184945569273035	0	0.210439059187102
TSSK4	0.184945083204358	0	0.210439059187102
MCAM	0.184911966060154	0	0.210439059187102
FRS3	0.184889280530617	0	0.210439059187102
KCNJ11	0.184887788598944	0	0.210439059187102
PSMA6	0.184873337356695	0	0.210439059187102
DGKB	0.184847538993125	0	0.210439059187102
PSMA2	0.184747157036803	0	0.210439059187102
CBL	0.184676327912507	0	0.210439059187102
OLAH	0.18467064866709	0	0.210439059187102
HIST2H4B	0.184665803429908	0	0.210439059187102
TRAF4	0.184656715575829	0	0.210439059187102
PRKCG	0.184623496135411	0	0.210439059187102
SDC1	0.184623020831058	0	0.210439059187102
DDRGK1	0.184614434369051	0	0.210439059187102
XK	0.184547734754757	0	0.210439059187102
FEZ2	0.184546833018219	0	0.210439059187102
FIS1	0.184461422848998	0	0.210439059187102
LEPROT	0.184451756609506	0	0.210439059187102
RIMS2	0.184417614552639	0	0.210439059187102
DBC1	0.18441093376987	0	0.210439059187102
SLC24A1	0.184389162606383	0	0.210439059187102
CRNN	0.184382279063633	0	0.210439059187102
AREG	0.184333495842565	0	0.210439059187102
JMY	0.184313349541112	0	0.210439059187102
ILDR1	0.184311281748599	0	0.210439059187102
GRIN2C	0.184295078542376	0	0.210439059187102
SYNGAP1	0.184276124161142	0	0.210439059187102
ARRB1	0.184258430922247	0	0.210439059187102
SNX9	0.184192877117992	0	0.210439059187102
NIM1	0.184181962007125	0	0.210439059187102
HBB	0.184180789048764	0	0.210439059187102
HPN	0.184088626256274	0	0.210439059187102
AKT1	0.184084868020277	1	0.210439059187102
RRAGA	0.18407637744349	0	0.210439059187102
ATF5	0.184071235599571	0	0.210439059187102
KRT75	0.184070512429637	0	0.210439059187102
MUC13	0.1840439143386	0	0.210439059187102
MXD1	0.184009057808765	0	0.210439059187102
TMEM79	0.18400799084806	0	0.210439059187102
HES3	0.18399154910669	0	0.210439059187102
LGALS7B	0.183984278186415	0	0.210439059187102
LAMTOR1	0.183982399263965	0	0.210439059187102
HPGDS	0.183972303586412	0	0.210439059187102
DENND2D	0.183961166554692	0	0.210439059187102
LOC649279	0.183948531388482	0	0.210439059187102
BGN	0.183945012828159	0	0.210439059187102
DSCAML1	0.183917690614469	0	0.210439059187102
OR1D4	0.183888901385106	0	0.210439059187102
RBMS3	0.183860204985019	0	0.210439059187102
DAB1	0.183854905112262	0	0.210439059187102
MYLK	0.183833994286472	0	0.210439059187102
GPR31	0.183827046222482	0	0.210439059187102
MAPKAPK5	0.18378890336893	0	0.210439059187102
FOS	0.183781047053515	0	0.210439059187102
SNAI2	0.183723336635877	0	0.210439059187102
SPINK6	0.183714639608707	0	0.210439059187102
PCDH11X	0.183647891271954	0	0.210439059187102
NOS1AP	0.183638157723617	0	0.210439059187102
OR2T1	0.18358832214967	0	0.210439059187102
TMEM39A	0.183531867337504	0	0.210439059187102
ATP6V1G3	0.183504070373415	0	0.210439059187102
SCARA5	0.183479703663917	0	0.210439059187102
GGTLC3	0.183449157818585	0	0.210439059187102
CORIN	0.183296705018092	0	0.210439059187102
BAG4	0.183263432692228	0	0.210439059187102
BPIFC	0.183218983023303	0	0.210439059187102
LPHN1	0.183209486822214	0	0.210439059187102
PTPRA	0.183195789507178	0	0.210439059187102
TCEB3	0.183151917775893	0	0.210439059187102
ZNF586	0.183142555786047	0	0.210439059187102
MACF1	0.183122041350005	0	0.210439059187102
KCNH8	0.183111959545952	0	0.210439059187102
ABAT	0.183107965564752	0	0.210439059187102
DUX4	0.183087970303927	0	0.210439059187102
ARFGAP3	0.183081661551108	0	0.210439059187102
MS4A3	0.183044363526105	0	0.210439059187102
CFHR3	0.183025331395752	0	0.210439059187102
SPINT1	0.183014772813969	0	0.210439059187102
C6orf123	0.182908920409085	0	0.210439059187102
GUCY1A3	0.182896525117632	0	0.210439059187102
NET1	0.18283971293834	0	0.210439059187102
NLGN3	0.182768779253593	0	0.210439059187102
WDPCP	0.182766192253677	0	0.210439059187102
FGF3	0.182748018145786	0	0.210439059187102
METAP1	0.18271959478337	0	0.210439059187102
LRSAM1	0.182701462352917	0	0.210439059187102
SIAE	0.182676549030257	0	0.210439059187102
OSTM1	0.182655224516624	0	0.210439059187102
KDM4D	0.182636443281609	0	0.210439059187102
SENP1	0.182629803127825	0	0.210439059187102
PACS1	0.182601261760197	0	0.210439059187102
OSTalpha	0.182530811715598	0	0.210439059187102
PCDHB6	0.182501950592572	0	0.210439059187102
L1CAM	0.182492710716137	0	0.210439059187102
DLEC1	0.182491137877427	0	0.210439059187102
ANKRD23	0.182456362222271	0	0.210439059187102
GRB7	0.182436486772837	0	0.210439059187102
B4GALNT1	0.182427696473911	0	0.210439059187102
MAGEA3	0.182367373382042	0	0.210439059187102
OR11H2	0.182360753256163	0	0.210439059187102
OGN	0.182297483631797	0	0.210439059187102
KCNE1	0.182289892345973	0	0.210439059187102
TBX5	0.182288732608342	0	0.210439059187102
PERP	0.182268955188035	0	0.210439059187102
EXOSC9	0.182223110496556	0	0.210439059187102
CACNA1S	0.182207605517763	0	0.210439059187102
GPR37	0.182109563805332	0	0.210439059187102
MAML2	0.182027289232561	0	0.210439059187102
PAX4	0.182001424556928	0	0.210439059187102
ZBED3	0.181977206923859	0	0.210439059187102
ATRN	0.181958979146163	0	0.210439059187102
FABP7	0.181916879345658	0	0.210439059187102
EGR2	0.181840982949219	0	0.210439059187102
AP2S1	0.181823475771446	0	0.210439059187102
ZNF346	0.181815912615588	0	0.210439059187102
RP1	0.181806680026395	0	0.210439059187102
ABCG5	0.181787598626761	0	0.210439059187102
TRIM72	0.181777338590445	0	0.210439059187102
MCHR1	0.181771578455174	0	0.210439059187102
NOX5	0.181740957973805	0	0.210439059187102
F8	0.181715219521464	0	0.210439059187102
ILF3	0.181708317498555	0	0.210439059187102
RASGEF1B	0.181704613390548	0	0.210439059187102
HIST1H4J	0.181692656978135	0	0.210439059187102
G0S2	0.181664449847561	0	0.210439059187102
LTA4H	0.18166427637949	0	0.210439059187102
RSPO1	0.181638907597751	0	0.210439059187102
OR11G2	0.181633780118436	0	0.210439059187102
OR9A4	0.181633780118436	0	0.210439059187102
TET2	0.181616002862893	0	0.210439059187102
TXN	0.18158401114917	0	0.210439059187102
DNMT3A	0.181566335886821	0	0.210439059187102
TAAR6	0.181495682899531	0	0.210439059187102
BARX2	0.181458760892648	0	0.210439059187102
PSMD3	0.181408217077005	0	0.210439059187102
TLE6	0.181368736759977	0	0.210439059187102
RRS1	0.181267284944203	0	0.210439059187102
KCNA3	0.181256532963156	0	0.210439059187102
H1FX-AS1	0.181198569319436	0	0.210439059187102
PLA2G10	0.181195263687372	0	0.210439059187102
FOSL1	0.181189674171547	0	0.210439059187102
RHD	0.181165837233414	0	0.210439059187102
TNC	0.181102311489408	0	0.210439059187102
LOC731292	0.18110087137852	0	0.210439059187102
SCNN1G	0.181066263551081	0	0.210439059187102
SLC31A1	0.181057017392664	0	0.210439059187102
MAN1A1	0.181049624498788	0	0.210439059187102
DMRT2	0.181039773059427	0	0.210439059187102
PINK1	0.181010915626201	0	0.210439059187102
NKX2-8	0.18100981836428	0	0.210439059187102
NUP62	0.180888264306907	0	0.210439059187102
TBX19	0.18088742154431	0	0.210439059187102
DMRT1	0.180880885319636	0	0.210439059187102
TAOK1	0.180877290033188	0	0.210439059187102
KCNH3	0.180871118749834	0	0.210439059187102
HSPA1A	0.18085843394172	0	0.210439059187102
