	Compare.List	NES	pValue	qValue
307	REACTOME_ERK_MAPK_TARGETS	1.48531125825562	0.043	0.161455040871935
308	HALLMARK_GLYCOLYSIS	1.48526841552991	0	0
309	REACTOME_REGULATORY_RNA_PATHWAYS	1.4840559666055	0.04	0.153966480446927
310	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.4768914834888	0	0
311	SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	1.4763040640162	0.022	0.0918666666666667
312	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.47576011075745	0.045	0.167142857142857
313	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1.47558154585273	0.022	0.0918666666666667
314	BIOCARTA_CHEMICAL_PATHWAY	1.47458204372181	0.048	0.174984126984127
315	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	1.47369935448175	0.004	0.0212
316	REACTOME_METABOLISM_OF_PROTEINS	1.46856592870024	0	0
317	PID_NFAT_3PATHWAY	1.46677335776473	0.008	0.0396546762589928
318	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	1.46424677722761	0.015	0.066038338658147
319	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	1.46394517889812	0.004	0.0212
320	REACTOME_METABOLISM_OF_CARBOHYDRATES	1.46251851896624	0	0
321	REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	1.45956744729191	0.042	0.159
322	PID_AP1_PATHWAY	1.45682511149758	0.004	0.0212
323	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.45488212140351	0	0
324	HALLMARK_ESTROGEN_RESPONSE_LATE	1.45478072791446	0	0
325	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	1.45253162558561	0.029	0.117190615835777
326	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1.44890213010043	0.007	0.0353333333333333
327	KEGG_RNA_POLYMERASE	1.44705498476948	0.043	0.161455040871935
328	PID_TAP63_PATHWAY	1.44654895520375	0.015	0.066038338658147
329	BIOCARTA_DEATH_PATHWAY	1.44516242309133	0.03	0.120524781341108
330	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	1.4443485359407	0.012	0.05512
331	PID_BETA_CATENIN_NUC_PATHWAY	1.44009553536212	0.01	0.0478472222222222
332	REACTOME_MEMBRANE_TRAFFICKING	1.43984561334748	0.001	0.00675490196078431
333	ST_TUMOR_NECROSIS_FACTOR_PATHWAY	1.43942604265119	0.037	0.144846590909091
334	KEGG_GALACTOSE_METABOLISM	1.43817335842999	0.044	0.164760869565217
335	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.43775377401067	0.002	0.0120349344978166
336	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.43716860500999	0.04	0.153966480446927
337	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	1.43479607037107	0.041	0.156938888888889
338	REACTOME_RNA_POL_I_PROMOTER_OPENING	1.43397201700163	0.009	0.043669014084507
339	KEGG_PROTEASOME	1.43201295573394	0.018	0.078
340	REACTOME_MUSCLE_CONTRACTION	1.43189065982142	0.023	0.0957522658610272
341	PID_LKB1_PATHWAY	1.43148644417084	0.014	0.0632524590163935
342	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1.42917873603061	0.007	0.0353333333333333
343	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1.41901975643158	0.022	0.0918666666666667
344	PID_DELTA_NP63_PATHWAY	1.41623520445995	0.024	0.0990179640718563
345	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1.40003488503433	0.021	0.0887668711656442
346	PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	1.3998407120265	0.038	0.147920903954802
347	ST_FAS_SIGNALING_PATHWAY	1.39792767447888	0.025	0.102225519287834
348	HALLMARK_UV_RESPONSE_DN	1.39478740785424	0.004	0.0212
349	REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	1.3897657951447	0.049	0.176759162303665
350	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1.38924433135648	0	0
351	REACTOME_SIGNALING_BY_NOTCH	1.38875050329179	0.012	0.05512
352	REACTOME_SIGNALING_BY_WNT	1.38837445842104	0.027	0.109752212389381
353	KEGG_BUTANOATE_METABOLISM	1.38811412687759	0.049	0.176759162303665
354	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	1.38634239266053	0.039	0.150960674157303
355	REACTOME_METABOLISM_OF_MRNA	1.37848412266256	0	0
356	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	1.37704477837869	0.032	0.127814492753623
357	REACTOME_DIABETES_PATHWAYS	1.37292279103025	0.002	0.0120349344978166
358	HALLMARK_HYPOXIA	1.3668065809491	0.003	0.017225
359	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	1.36578061800067	0.047	0.172709333333333
360	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	1.35807903111775	0.042	0.159
361	REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	1.35561358484245	0.041	0.156938888888889
362	PID_P53_DOWNSTREAM_PATHWAY	1.35257896145479	0.008	0.0396546762589928
363	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	1.35051274291701	0.043	0.161455040871935
364	PID_HIF1_TFPATHWAY	1.35031584911772	0.034	0.135020172910663
365	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1.34496389064155	0.021	0.0887668711656442
366	REACTOME_SIGNALING_BY_NOTCH1	1.34382837084368	0.035	0.138194842406877
367	KEGG_SMALL_CELL_LUNG_CANCER	1.3437441564107	0.021	0.0887668711656442
368	REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	1.34299303350323	0.047	0.172709333333333
369	KEGG_RIBOSOME	1.34105597722368	0.022	0.0918666666666667
370	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	1.34014844129815	0.034	0.135020172910663
371	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	1.33273440097355	0.049	0.176759162303665
372	REACTOME_TRANSLATION	1.30923885581144	0.006	0.0307360594795539
373	HALLMARK_SPERMATOGENESIS	1.29608318638962	0.02	0.0853250773993808
374	PID_REG_GR_PATHWAY	1.29346654338732	0.048	0.174984126984127
375	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1.28822325187373	0	0
376	REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	1.28630600217247	0.049	0.176759162303665
377	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	1.28225452112643	0.012	0.05512
378	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1.27605495926386	0.045	0.167142857142857
379	HALLMARK_IL2_STAT5_SIGNALING	1.25114586079268	0.019	0.0813105590062112
380	REACTOME_INFLUENZA_LIFE_CYCLE	1.2357549810382	0.025	0.102225519287834
381	REACTOME_IMMUNE_SYSTEM	1.21512846841853	0.002	0.0120349344978166
382	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1.20170888750093	0.039	0.150960674157303
