	Compare.List	NES	pValue	qValue
304	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	1.64828163967279	0.003	0.0114598337950139
305	PID_ERA_GENOMIC_PATHWAY	1.64707807067353	0	0
306	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	1.64672931676332	0.022	0.0584547206165703
307	BIOCARTA_SET_PATHWAY	1.6456096457199	0.027	0.0683174311926605
308	REACTOME_RAF_MAP_KINASE_CASCADE	1.64531731247281	0.04	0.0931756756756757
309	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1.64367149715407	0.01	0.0309887640449438
310	PID_ERBB1_DOWNSTREAM_PATHWAY	1.64330896579596	0	0
311	REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	1.6409957248699	0	0
312	KEGG_LYSINE_DEGRADATION	1.63976550322046	0.001	0.00441987179487179
313	REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	1.63940783736549	0.001	0.00441987179487179
314	REACTOME_SIGNALING_BY_HIPPO	1.63775382259036	0.005	0.0178626943005181
315	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1.63770073382967	0	0
316	BIOCARTA_PML_PATHWAY	1.6371992667633	0.01	0.0309887640449438
317	PID_CDC42_PATHWAY	1.63664387286024	0	0
318	REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	1.63598474154553	0.004	0.0147486631016043
319	PID_P38_MK2_PATHWAY	1.63566541372143	0.005	0.0178626943005181
320	REACTOME_REGULATION_OF_IFNG_SIGNALING	1.63273828853884	0.023	0.0605286259541985
321	PID_RHOA_PATHWAY	1.63270178376074	0	0
322	KEGG_BETA_ALANINE_METABOLISM	1.63197102996181	0.006	0.0207368421052632
323	BIOCARTA_BCELLSURVIVAL_PATHWAY	1.63194201460037	0.016	0.0455867768595041
324	BIOCARTA_AHSP_PATHWAY	1.63186838627752	0.024	0.0626818181818182
325	PID_MYC_REPRESS_PATHWAY	1.62998523011372	0	0
326	REACTOME_SIGNALING_BY_WNT	1.62951362989417	0	0
327	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	1.6276380090368	0	0
328	PID_CERAMIDE_PATHWAY	1.6276251650923	0.002	0.00801744186046512
329	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1.62761645481366	0.001	0.00441987179487179
330	REACTOME_ER_PHAGOSOME_PATHWAY	1.62600982984458	0	0
331	KEGG_BUTANOATE_METABOLISM	1.62110148434817	0.007	0.0234296116504854
332	REACTOME_CHROMOSOME_MAINTENANCE	1.62076463281217	0	0
333	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	1.62065298804181	0	0
334	KEGG_PARKINSONS_DISEASE	1.61870149925514	0	0
335	BIOCARTA_PROTEASOME_PATHWAY	1.6165566324415	0.008	0.0260188679245283
336	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	1.6161123163053	0.002	0.00801744186046512
337	REACTOME_MTORC1_MEDIATED_SIGNALLING	1.61508069423632	0.035	0.0845271453590193
338	BIOCARTA_MTA3_PATHWAY	1.61356996168897	0.008	0.0260188679245283
339	BIOCARTA_P35ALZHEIMERS_PATHWAY	1.61244556763891	0.036	0.0866387434554974
340	REACTOME_RNA_POL_III_CHAIN_ELONGATION	1.61102592808639	0.012	0.0358958785249458
341	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1.60852337698706	0	0
342	REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	1.60840856266729	0	0
343	PID_PI3KCI_AKT_PATHWAY	1.60768731656761	0.005	0.0178626943005181
344	PID_LKB1_PATHWAY	1.60595341795877	0	0
345	REACTOME_MICRORNA_MIRNA_BIOGENESIS	1.60557925252058	0.009	0.0285310344827586
346	PID_SMAD2_3NUCLEAR_PATHWAY	1.60454154671357	0	0
347	REACTOME_DARPP_32_EVENTS	1.60417982085838	0.003	0.0114598337950139
348	PID_AJDISS_2PATHWAY	1.60355641880088	0.002	0.00801744186046512
349	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	1.60342252744893	0.001	0.00441987179487179
350	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	1.60265440497065	0.037	0.0876683848797251
351	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1.60163422713662	0	0
352	REACTOME_REGULATORY_RNA_PATHWAYS	1.60115283401332	0.004	0.0147486631016043
353	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.60017864403372	0	0
354	REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	1.59859824227212	0.019	0.0520894632206759
355	KEGG_PROTEASOME	1.59797587671118	0	0
356	PID_ARF_3PATHWAY	1.59759947106347	0.01	0.0309887640449438
357	REACTOME_INTERFERON_SIGNALING	1.59759451294453	0	0
358	KEGG_OXIDATIVE_PHOSPHORYLATION	1.59714736133772	0	0
359	KEGG_NON_HOMOLOGOUS_END_JOINING	1.59637926061756	0.031	0.0771642599277978
360	HALLMARK_HEME_METABOLISM	1.59462855890451	0	0
361	KEGG_VIBRIO_CHOLERAE_INFECTION	1.59388666720392	0	0
362	PID_TNF_PATHWAY	1.59354865016055	0.001	0.00441987179487179
363	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.58951710975445	0.007	0.0234296116504854
364	REACTOME_PURINE_SALVAGE	1.58883750758375	0.033	0.0808294849023091
365	PID_MET_PATHWAY	1.58567116191526	0	0
366	REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	1.58534667919181	0.006	0.0207368421052632
367	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	1.58488326089797	0	0
368	REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	1.58452498051126	0	0
369	REACTOME_REGULATION_OF_APOPTOSIS	1.58423143801176	0.002	0.00801744186046512
370	BIOCARTA_AKAP95_PATHWAY	1.58398600010088	0.038	0.0894232081911263
371	SA_PROGRAMMED_CELL_DEATH	1.58355969454998	0.038	0.0894232081911263
372	REACTOME_EGFR_DOWNREGULATION	1.57990221816945	0.005	0.0178626943005181
373	BIOCARTA_MPR_PATHWAY	1.57960434317906	0.007	0.0234296116504854
374	REACTOME_RECYCLING_PATHWAY_OF_L1	1.57878437842958	0.007	0.0234296116504854
375	BIOCARTA_CERAMIDE_PATHWAY	1.57870335189815	0.012	0.0358958785249458
376	REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	1.57828830122156	0.036	0.0866387434554974
377	REACTOME_DEADENYLATION_OF_MRNA	1.5778149158308	0.012	0.0358958785249458
378	BIOCARTA_HSP27_PATHWAY	1.5777256557082	0.023	0.0605286259541985
379	HALLMARK_ESTROGEN_RESPONSE_LATE	1.57745608043943	0	0
380	BIOCARTA_INTEGRIN_PATHWAY	1.57715588715547	0	0
381	BIOCARTA_RHO_PATHWAY	1.57370292036941	0.004	0.0147486631016043
382	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	1.57252637630684	0.001	0.00441987179487179
383	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	1.57250064865835	0.006	0.0207368421052632
384	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1.5716076312293	0.043	0.0996588235294118
385	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	1.57141743842398	0.023	0.0605286259541985
386	HALLMARK_IL2_STAT5_SIGNALING	1.57117733987989	0	0
387	KEGG_ENDOCYTOSIS	1.5698675383406	0	0
388	PID_HIF1A_PATHWAY	1.56882984031635	0.017	0.0476483739837398
389	BIOCARTA_PYK2_PATHWAY	1.56831028901462	0.012	0.0358958785249458
390	PID_PDGFRB_PATHWAY	1.5677925631174	0	0
391	PID_INSULIN_GLUCOSE_PATHWAY	1.56721444444557	0.009	0.0285310344827586
392	PID_NFKAPPAB_CANONICAL_PATHWAY	1.56668051419367	0.016	0.0455867768595041
393	BIOCARTA_DEATH_PATHWAY	1.56437874126733	0.007	0.0234296116504854
394	PID_IFNG_PATHWAY	1.56339638942384	0.003	0.0114598337950139
395	PID_CMYB_PATHWAY	1.56306160413429	0.001	0.00441987179487179
396	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	1.56160334342153	0	0
397	BIOCARTA_ACTINY_PATHWAY	1.55933809752287	0.014	0.0409025423728814
398	BIOCARTA_TGFB_PATHWAY	1.55784069020492	0.018	0.0500443548387097
399	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	1.55679171380691	0.009	0.0285310344827586
400	BIOCARTA_IGF1MTOR_PATHWAY	1.55655425160261	0.015	0.0433647798742138
401	ST_ERK1_ERK2_MAPK_PATHWAY	1.55616757286956	0.006	0.0207368421052632
402	ST_FAS_SIGNALING_PATHWAY	1.55259672268367	0	0
403	BIOCARTA_CARM_ER_PATHWAY	1.55126369637421	0.005	0.0178626943005181
404	REACTOME_METABOLISM_OF_RNA	1.54893879450206	0	0
405	REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	1.548729639408	0.002	0.00801744186046512
406	BIOCARTA_BARR_MAPK_PATHWAY	1.54838741001163	0.046	0.10484958677686
407	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	1.54831227535717	0.007	0.0234296116504854
408	PID_RAC1_PATHWAY	1.54728979141935	0	0
409	KEGG_PEROXISOME	1.54691086293951	0	0
410	PID_IL2_PI3K_PATHWAY	1.54590112092344	0.008	0.0260188679245283
411	BIOCARTA_NDKDYNAMIN_PATHWAY	1.54528487209234	0.02	0.0542913385826772
412	PID_HDAC_CLASSII_PATHWAY	1.54207198661522	0.01	0.0309887640449438
413	PID_HIV_NEF_PATHWAY	1.53848799394717	0.008	0.0260188679245283
414	PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	1.53554700562069	0.001	0.00441987179487179
415	PID_AP1_PATHWAY	1.53274976109322	0.001	0.00441987179487179
416	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.53200348468915	0	0
417	BIOCARTA_ARAP_PATHWAY	1.5312742412822	0.028	0.0705886654478976
418	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	1.52982148073435	0	0
419	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1.52769794717332	0.007	0.0234296116504854
420	PID_P38_ALPHA_BETA_PATHWAY	1.52716142582933	0.012	0.0358958785249458
421	HALLMARK_UV_RESPONSE_DN	1.52703765937486	0	0
422	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.52659884997224	0.001	0.00441987179487179
423	BIOCARTA_HIF_PATHWAY	1.52434987461183	0.038	0.0894232081911263
424	BIOCARTA_WNT_PATHWAY	1.52431937477569	0.014	0.0409025423728814
425	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	1.52427939867738	0.038	0.0894232081911263
426	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1.52304058687367	0	0
427	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	1.52280538960815	0.005	0.0178626943005181
428	BIOCARTA_MEF2D_PATHWAY	1.52206857453101	0.026	0.0662735674676525
429	PID_THROMBIN_PAR1_PATHWAY	1.52088239811869	0.006	0.0207368421052632
430	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	1.52049410001944	0.014	0.0409025423728814
431	BIOCARTA_PTDINS_PATHWAY	1.52037525960189	0.02	0.0542913385826772
432	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	1.51853292272835	0.013	0.0384699570815451
433	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.51524288056477	0	0
434	REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	1.51513148509709	0.025	0.0646810506566604
435	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1.51380335150723	0.014	0.0409025423728814
436	KEGG_OOCYTE_MEIOSIS	1.51263526591403	0	0
437	BIOCARTA_ERK_PATHWAY	1.51023523166358	0.026	0.0662735674676525
438	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	1.50993562768774	0.04	0.0931756756756757
439	BIOCARTA_ECM_PATHWAY	1.50913702631172	0.015	0.0433647798742138
440	BIOCARTA_TID_PATHWAY	1.50679031564338	0.031	0.0771642599277978
441	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1.50489120061859	0.005	0.0178626943005181
442	BIOCARTA_KERATINOCYTE_PATHWAY	1.5036975730596	0.009	0.0285310344827586
443	PID_AR_NONGENOMIC_PATHWAY	1.50166555443259	0.016	0.0455867768595041
444	BIOCARTA_VIP_PATHWAY	1.50109854661023	0.016	0.0455867768595041
445	BIOCARTA_EIF4_PATHWAY	1.49863252084475	0.017	0.0476483739837398
446	KEGG_CHRONIC_MYELOID_LEUKEMIA	1.4970080137126	0.002	0.00801744186046512
447	PID_ECADHERIN_STABILIZATION_PATHWAY	1.49631218706924	0.006	0.0207368421052632
448	PID_EPHB_FWD_PATHWAY	1.49438527260521	0.01	0.0309887640449438
449	BIOCARTA_ARF_PATHWAY	1.4936838807412	0.032	0.0790824372759857
450	KEGG_RIBOSOME	1.49365469954456	0.001	0.00441987179487179
451	KEGG_PURINE_METABOLISM	1.49271325403693	0	0
452	REACTOME_PEROXISOMAL_LIPID_METABOLISM	1.4925766064568	0.026	0.0662735674676525
453	REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	1.49202761310369	0.017	0.0476483739837398
454	REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	1.49174645101573	0.032	0.0790824372759857
455	BIOCARTA_CCR3_PATHWAY	1.49169285245982	0.027	0.0683174311926605
456	KEGG_RIBOFLAVIN_METABOLISM	1.49132078657271	0.045	0.103081395348837
457	BIOCARTA_AKAPCENTROSOME_PATHWAY	1.48926858168357	0.045	0.103081395348837
458	PID_AR_TF_PATHWAY	1.48925659015983	0.006	0.0207368421052632
459	PID_TAP63_PATHWAY	1.48920923117665	0.001	0.00441987179487179
460	BIOCARTA_VEGF_PATHWAY	1.48894743932277	0.018	0.0500443548387097
461	SA_CASPASE_CASCADE	1.48734358484766	0.037	0.0876683848797251
462	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	1.4869501322353	0.022	0.0584547206165703
463	PID_ERBB1_INTERNALIZATION_PATHWAY	1.48670907564155	0.013	0.0384699570815451
464	PID_HDAC_CLASSIII_PATHWAY	1.48639871909633	0.022	0.0584547206165703
465	PID_RETINOIC_ACID_PATHWAY	1.48372820932439	0.022	0.0584547206165703
466	BIOCARTA_IL6_PATHWAY	1.48095876001304	0.03	0.0750816696914701
467	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.4770005131123	0.008	0.0260188679245283
468	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1.47223873244934	0	0
469	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1.4722071862005	0	0
470	BIOCARTA_AT1R_PATHWAY	1.47121205110426	0.018	0.0500443548387097
471	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	1.47109912612404	0	0
472	BIOCARTA_PDGF_PATHWAY	1.46862849230552	0.019	0.0520894632206759
473	REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	1.467890295769	0.003	0.0114598337950139
474	REACTOME_ERK_MAPK_TARGETS	1.46708409906339	0.035	0.0845271453590193
475	BIOCARTA_FMLP_PATHWAY	1.46373691115977	0.014	0.0409025423728814
476	PID_VEGFR1_2_PATHWAY	1.46355384427276	0.003	0.0114598337950139
477	PID_WNT_NONCANONICAL_PATHWAY	1.46344500580115	0.02	0.0542913385826772
478	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	1.46271469118101	0.009	0.0285310344827586
479	REACTOME_PHOSPHORYLATION_OF_THE_APC_C	1.46098585707005	0.037	0.0876683848797251
480	KEGG_SMALL_CELL_LUNG_CANCER	1.45984041190849	0.002	0.00801744186046512
481	PID_DELTA_NP63_PATHWAY	1.45945455302791	0.011	0.0337088888888889
482	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.4579122518407	0.039	0.0913089983022071
483	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1.4577123621326	0.021	0.0564502923976608
484	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1.45697730374021	0.025	0.0646810506566604
485	PID_ERBB2_ERBB3_PATHWAY	1.455881410431	0.015	0.0433647798742138
486	ST_GA13_PATHWAY	1.45109523261281	0.01	0.0309887640449438
487	PID_HEDGEHOG_GLI_PATHWAY	1.45067751231696	0.008	0.0260188679245283
488	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1.44843882127339	0	0
489	PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	1.44573828941706	0.024	0.0626818181818182
490	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	1.44563286259355	0.026	0.0662735674676525
491	BIOCARTA_BCR_PATHWAY	1.44539846237184	0.023	0.0605286259541985
492	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	1.44468902118944	0.026	0.0662735674676525
493	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.44392208740298	0	0
494	PID_A6B1_A6B4_INTEGRIN_PATHWAY	1.44288345716004	0.016	0.0455867768595041
495	REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1.44231129069478	0.032	0.0790824372759857
496	REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.44198292285696	0.017	0.0476483739837398
497	REACTOME_METABOLISM_OF_MRNA	1.44158716978165	0	0
498	PID_TRKR_PATHWAY	1.44071146848267	0.007	0.0234296116504854
499	REACTOME_GAB1_SIGNALOSOME	1.43932526656363	0.019	0.0520894632206759
500	PID_ATF2_PATHWAY	1.43879773246503	0.003	0.0114598337950139
501	BIOCARTA_EGF_PATHWAY	1.43803972680612	0.025	0.0646810506566604
502	BIOCARTA_RAC1_PATHWAY	1.43727116345578	0.044	0.101464882943144
503	BIOCARTA_BIOPEPTIDES_PATHWAY	1.43690440756513	0.017	0.0476483739837398
504	REACTOME_SIGNALING_BY_SCF_KIT	1.43304176941019	0.001	0.00441987179487179
505	HALLMARK_XENOBIOTIC_METABOLISM	1.42621368243086	0	0
506	KEGG_TRYPTOPHAN_METABOLISM	1.42580300178133	0.02	0.0542913385826772
507	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	1.42555487916649	0	0
508	PID_IL2_1PATHWAY	1.42511644050229	0.01	0.0309887640449438
509	KEGG_LYSOSOME	1.42278789738157	0.002	0.00801744186046512
510	BIOCARTA_CREB_PATHWAY	1.42238071282387	0.034	0.0825457746478873
511	REACTOME_PI_METABOLISM	1.41976835752386	0.016	0.0455867768595041
512	PID_MAPK_TRK_PATHWAY	1.41825793554401	0.029	0.0727109090909091
513	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	1.4162124341427	0.01	0.0309887640449438
514	PID_FAK_PATHWAY	1.4149247555479	0.005	0.0178626943005181
515	KEGG_PANCREATIC_CANCER	1.41439326018585	0.006	0.0207368421052632
516	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	1.41257265858232	0.013	0.0384699570815451
517	REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	1.41215912660484	0.008	0.0260188679245283
518	PID_BCR_5PATHWAY	1.41169226475656	0.004	0.0147486631016043
519	REACTOME_CIRCADIAN_CLOCK	1.41096968992193	0.013	0.0384699570815451
520	REACTOME_METABOLISM_OF_PROTEINS	1.40953145218029	0	0
521	PID_CD40_PATHWAY	1.40932731334985	0.033	0.0808294849023091
522	REACTOME_SIGNALING_BY_NOTCH	1.40756878710524	0.001	0.00441987179487179
523	REACTOME_PI3K_AKT_ACTIVATION	1.40649487427736	0.026	0.0662735674676525
524	REACTOME_IMMUNE_SYSTEM	1.40578745429455	0	0
525	REACTOME_TELOMERE_MAINTENANCE	1.40539729073717	0.009	0.0285310344827586
526	PID_ER_NONGENOMIC_PATHWAY	1.40375239196398	0.026	0.0662735674676525
527	PID_IGF1_PATHWAY	1.40371504615058	0.039	0.0913089983022071
528	PID_IL6_7_PATHWAY	1.40292796548899	0.022	0.0584547206165703
529	BIOCARTA_AGR_PATHWAY	1.40228736959194	0.028	0.0705886654478976
530	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	1.40194643143665	0.044	0.101464882943144
531	REACTOME_SIGNALLING_TO_RAS	1.40107329460492	0.045	0.103081395348837
532	REACTOME_IRON_UPTAKE_AND_TRANSPORT	1.40092104141707	0.029	0.0727109090909091
533	SIG_CHEMOTAXIS	1.40071684225255	0.022	0.0584547206165703
534	KEGG_ADHERENS_JUNCTION	1.40010382944182	0.009	0.0285310344827586
535	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1.39836289284639	0.015	0.0433647798742138
536	BIOCARTA_MCALPAIN_PATHWAY	1.39821051235503	0.041	0.0953440134907251
537	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	1.39667577148913	0.009	0.0285310344827586
538	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.39519717436226	0.003	0.0114598337950139
539	PID_P75_NTR_PATHWAY	1.39515620372657	0.009	0.0285310344827586
540	REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.39499421054371	0.002	0.00801744186046512
541	KEGG_TIGHT_JUNCTION	1.39450402831725	0.003	0.0114598337950139
542	REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	1.39415379925084	0.006	0.0207368421052632
543	PID_HIF2PATHWAY	1.39413592683716	0.037	0.0876683848797251
544	BIOCARTA_MAPK_PATHWAY	1.38906439669286	0.008	0.0260188679245283
545	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	1.3888802637477	0.008	0.0260188679245283
546	BIOCARTA_P38MAPK_PATHWAY	1.38705290393574	0.037	0.0876683848797251
547	PID_PI3K_PLC_TRK_PATHWAY	1.38640583351762	0.033	0.0808294849023091
548	BIOCARTA_STRESS_PATHWAY	1.38493746098061	0.047	0.106952145214521
549	PID_INSULIN_PATHWAY	1.38469098443057	0.024	0.0626818181818182
550	REACTOME_SIGNALING_BY_NOTCH1	1.38431126531034	0.011	0.0337088888888889
551	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	1.38228542495616	0.035	0.0845271453590193
552	PID_IL8_CXCR2_PATHWAY	1.37622062850736	0.044	0.101464882943144
553	KEGG_GLIOMA	1.37594093598368	0.013	0.0384699570815451
554	PID_TCPTP_PATHWAY	1.37398009794636	0.031	0.0771642599277978
555	BIOCARTA_IL2RB_PATHWAY	1.37058091488409	0.04	0.0931756756756757
556	PID_IL1_PATHWAY	1.36999242326858	0.046	0.10484958677686
557	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	1.36940732571957	0.012	0.0358958785249458
558	BIOCARTA_PAR1_PATHWAY	1.36884047892702	0.032	0.0790824372759857
559	REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	1.36747255546032	0.002	0.00801744186046512
560	BIOCARTA_MYOSIN_PATHWAY	1.36603451146169	0.046	0.10484958677686
561	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	1.36337777576583	0.014	0.0409025423728814
562	ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	1.35968340400438	0.037	0.0876683848797251
563	PID_HNF3A_PATHWAY	1.35930561272006	0.037	0.0876683848797251
564	PID_NOTCH_PATHWAY	1.35858824580109	0.017	0.0476483739837398
565	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.35796596114191	0.001	0.00441987179487179
566	KEGG_ACUTE_MYELOID_LEUKEMIA	1.35591189881142	0.025	0.0646810506566604
567	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1.35568160936478	0.021	0.0564502923976608
568	PID_BETA_CATENIN_NUC_PATHWAY	1.35548946525137	0.015	0.0433647798742138
569	BIOCARTA_TCR_PATHWAY	1.35545461133459	0.033	0.0808294849023091
570	PID_HNF3B_PATHWAY	1.35410168880009	0.034	0.0825457746478873
571	REACTOME_METABOLISM_OF_CARBOHYDRATES	1.35119196958364	0	0
572	ST_JNK_MAPK_PATHWAY	1.34956775306484	0.045	0.103081395348837
573	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.34484628779376	0.019	0.0520894632206759
574	PID_LYSOPHOSPHOLIPID_PATHWAY	1.34401192947208	0.021	0.0564502923976608
575	PID_ARF6_TRAFFICKING_PATHWAY	1.34399819014961	0.034	0.0825457746478873
576	REACTOME_SIGNALING_BY_ERBB4	1.34102956339268	0.011	0.0337088888888889
577	PID_CXCR4_PATHWAY	1.34087119069044	0.007	0.0234296116504854
578	BIOCARTA_PPARA_PATHWAY	1.33938761122997	0.024	0.0626818181818182
579	KEGG_COLORECTAL_CANCER	1.33842857823538	0.027	0.0683174311926605
580	PID_KIT_PATHWAY	1.33742264140909	0.026	0.0662735674676525
581	KEGG_BLADDER_CANCER	1.33518055158339	0.049	0.110954022988506
582	KEGG_PROSTATE_CANCER	1.33306150859124	0.009	0.0285310344827586
583	BIOCARTA_MET_PATHWAY	1.33280151471148	0.049	0.110954022988506
584	KEGG_INSULIN_SIGNALING_PATHWAY	1.32967399671577	0.005	0.0178626943005181
585	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1.32955162878519	0.002	0.00801744186046512
586	KEGG_APOPTOSIS	1.3285414482737	0.019	0.0520894632206759
587	REACTOME_SEMAPHORIN_INTERACTIONS	1.32420159972877	0.033	0.0808294849023091
588	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	1.32283102914069	0	0
589	REACTOME_SIGNALING_BY_ERBB2	1.31937322424312	0.017	0.0476483739837398
590	REACTOME_L1CAM_INTERACTIONS	1.31155538529441	0.034	0.0825457746478873
591	REACTOME_SIGNALLING_BY_NGF	1.31137565293306	0	0
592	PID_REG_GR_PATHWAY	1.30002226576574	0.025	0.0646810506566604
593	KEGG_GAP_JUNCTION	1.29279453083062	0.029	0.0727109090909091
594	KEGG_LONG_TERM_POTENTIATION	1.29075938663589	0.039	0.0913089983022071
